document_id,document_name,organization,url,document_sha256,file_size_bytes,format,status,verification_method
SRC-BSEE-0321,SRC-BSEE-0321.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-198-drilling-accident-results-in-fatality,50ccc049fd69d1c218a97ef84a817990feb8d07e1a0ddc09a267e3368a432449,130372,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0322,SRC-BSEE-0322.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-197-environmental-design-criteria,0ab84362041f5d4b64c2b2cd71e6ba41217931796d8a110f20e228f8eecf1730,133773,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0323,SRC-BSEE-0323.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-196-cranes,2b0ecdef699eb0e6ce758b40bf3cae681a003e8a449d08475583de49957b7cf8,108426,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0324,SRC-BSEE-0324.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-195-riser-skatecasing-handling-carts,c3cfad9caed245aef206ca166180cbe2e7af994b102e009a12a28dbe7ad2c618,33546,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0325,SRC-BSEE-0325.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-194-guardrails,4b9b2970d09f36cd0564644db156c9c5e4244e5784fc3fea14084b49407b8573,31111,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0326,SRC-BSEE-0326.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-193-fall-results-in-fatality,8111541e0105cef5eec24785fe206cc73afb391362e4dbc5d749943b95a9a9fe,107586,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0327,SRC-BSEE-0327.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-192-water-survival-craft,aba49a96186f467bcfcc4ebee3d0b6a3907b30222f7f1a7a98ee75502a30995b,36310,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0328,SRC-BSEE-0328.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-191-drillship-draw-works-failure,fce3edd4723536f8eafa835ddfd3c109a66660a38de3c6e2bac664679bf0724b,133951,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0329,SRC-BSEE-0329.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-190-fall-results-in-fatality,01bf077f9a349acf79447fb2ba7219e13dffc6de620adbd2551d436999edce88,39070,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0330,SRC-BSEE-0330.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-189-guardrails,602dade8595acfeca01eec56a2b7cc64ce4e9e13d97ec0f026ad8d6fa51f736d,112050,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0331,SRC-BSEE-0331.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-188-fire-with-fatality-and-injury,ef40c6dc9b7a7b58c1c4a96970faed706a99ba5658ba69f61d29575483e02c9a,36054,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0332,SRC-BSEE-0332.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-187-coiled-tubing-incidents,72b5d8814c3fc1d817d9bf9ed6a0e487af8f802e4f9767f46d02c8e2d248c3f4,133900,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0333,SRC-BSEE-0333.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-186-accidental-disconnect-of-marine-drilling-risers,81e1982831cf3672fc8e6c5f1f49db6cc70996cb101b232c866832fe72443f82,111453,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0334,SRC-BSEE-0334.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-185-installation-and-inspection-of-concrete-mats,f3f9e9ee66472e01c723617347593fc1c232b73ecb5835221bab11dc3423deb3,33142,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0335,SRC-BSEE-0335.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-184-fire-with-fatality-and-injuries,d3e016fb473e64607d25eaa915abd04ec5aa3f7375700b901ca046b2a49b896f,34079,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0336,SRC-BSEE-0336.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-183-electrical-shock-hazard,63c9ddf6b58dd6294a904a82cf316be7ed0f9dea6b72db7e3fdff6fd104ba9ee,108108,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0338,SRC-BSEE-0338.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-181-rig-collapse-with-fatalities-and-injuries,2acddd794de7fa9459530694399750be5fb98a55b8e3cc6d291731b3ff500f3c,33994,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0339,SRC-BSEE-0339.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-180-deepwater-gulf-of-mexico-ocs-currents,6bd648317176cccd0ff177a496deacbb6749a0a7b8609bb7fc3ef652a081de19,112822,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0340,SRC-BSEE-0340.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-179-drilling-accident-results-in-one-fatality,f0ead80a7ab1586b27bc2f43f438624471f270fb504e45065dc57c82dd12d197,31959,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0343,SRC-BSEE-0343.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-176-mud-logging-unit-explosion-and-fire,623ee49700e827cd75dd2f59f3b954d02562ed6dc852523e90142e22b17e2a43,115342,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0344,SRC-BSEE-0344.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-175-list-of-safety-alerts-concerning-crane-accidents,036d251f293e15259bf471e78512582e1967a5266b08a7b6d90bc3d702f1aaf3,117147,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0345,SRC-BSEE-0345.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-174-accumulation-of-gas-in-living-quarters-results-in-explosion,e0f9bc28437fa94768d0673d32ec5b2c9e993c4ebf79ae12ffaa31b749656bc9,120176,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0346,SRC-BSEE-0346.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-173-pig-launcher-explosion-results-in-two-fatalities,c84e44706a765d7be21204008a58ebb281ef20b04fa0903d8d93f429fcd49433,106132,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0347,SRC-BSEE-0347.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-172-personnel-overexposed-to-carbon-monoxide,30c34a460c2ebb3fb4afe6b720e12b4a9ab481d0218ac73df014797a0482e62d,109720,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0348,SRC-BSEE-0348.pdf,BSEE,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-171-list-of-gulf-of-mexico-ocs-region-safety-alert-and,28698e3a254ff89d1c32ac8a33416fea4232478bfb5c91db27503772fedd93fb,119497,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0349,SRC-BSEE-0349.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-170-stabbing-board-fatality-and-injury,2e38aea1dca4f25dabfc9a8bc4f1e922441ee48084da8215adcb7b1efb8bb5a3,18653,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0350,SRC-BSEE-0350.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-169-personnel-falls-result-in-three-fatalities,007269573b93775c7aa9b18b075215c13bfb8e7dfc4d154b1dd7652a0c9a3bbb,113632,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0351,SRC-BSEE-0351.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-168-twisted-valve-stem-and-ineffective-level-safety-high-result-in,c96c94602736bde7db104282e1c6f8e6cf28475f4f8346ba65e5e760d9ed9a9f,14143,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0352,SRC-BSEE-0352.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-167-retrieval-of-back-pressure-valve-results-in-loss-of-well,1b972acdc1c544a9c6602c2ad8a725da6e6e72dbcccbbb17629fa8d83732a5f0,22903,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0353,SRC-BSEE-0353.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-166-lifting-of-personnel-by-crane-proves-fatal,ac75634330e21895a617d57ea772b3b0fe75809cbf041e64f37467bc31d8e2a5,107522,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0355,SRC-BSEE-0355.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-164-attempt-to-stand-gravel-pack-assembly-in-derrick-proves-fatal,cbbd26188513d905edc20b1e182bd9cf5fd8d59607c4fe885da5c20a33299902,107784,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0356,SRC-BSEE-0356.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-163-accidents-on-the-ocs-involving-drilling-rigs-derrick-barges,333ea3f82bb986f8b1db0c6e6a536c9965bbfe30b2b3d50489cd7acc75b0f8fe,16504,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0358,SRC-BSEE-0358.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-161-production-platform-gas-discharge-points,8ce28fcd0bb35e7fe63a1b563ce1c1abce7da8de7f3a74439ca04f6666b0a6fb,108526,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0361,SRC-BSEE-0361.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-158-water-treating-facility-upset-leads-to-fire-on-production,0398953f6c7cd2a94da433ceff899ecafa621a5c3bd78114ca369c62eaca4e33,114109,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0363,SRC-BSEE-0363.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-156-fire-on-the-water-beneath-facilities,7be45f10ce2c7196c1b585718001eaa7dcbdd8871ddd7bba48eb7755cd0ab7d0,113686,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0364,SRC-BSEE-0364.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-155-fire-on-glycol-reboiler-due-to-carry-over-and-uninsulated,5697b6a378a6052ffeed15649dc36f9119c7d943361e5b838f92a800e05d9c86,108367,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0366,SRC-BSEE-0366.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-153-fire-caused-by-cutting-torch-used-to-cut-tubing,9ed0f90ed454fe3b04c32a3d222a83e65c983137fe997de67852c7229595691b,109431,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0368,SRC-BSEE-0368.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-151-explosion-of-accumulated-gas-in-the-engine-room-of-a-supply,dc3aa7e51984b66cba811b242323af06660d3d6a8ac97fee9436fd6601a5b627,109537,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0369,SRC-BSEE-0369.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-150-fire-occurs-during-cutting-operation-to-install-casing-head,9352d8caa359cbefcbe2e930f3e83cc61d538084701eb4444afd275a06815562,107375,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-BSEE-0482,SRC-BSEE-0482.pdf,BSEE,https://www.bsee.gov/safety-alerts/safety/safety-alert-46-helmerich-payne-inc-platforms-harmony-and-heritage-drilling,1eff6cc56ebf9d2af2f2f4342a6e44d21c135f3700d4516159839d282a7268ea,71127,PDF,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0001,SRC-IMCA-0001.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1626-shoulder-injury-during-intrusive-work-on-pressurised-hydraulic-system/,2ad847b5cf09e0ac33ea2666d62dd763621f0d8fd955986a2e8974631bba1c29,83569,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0003,SRC-IMCA-0003.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1626-unauthorised-firing-of-rocket-line/,7c364c88a92c4aa2081d810201b39b11ba79126e7ee1c388ad515d4666950a94,79732,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0011,SRC-IMCA-0011.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1526-nopsema-lifting-operations-dangerous-occurrences-and-injuries/,d64c0ef1c883f8e1d243f301b8065fb893794b6ac5693a1ec71c8d6e6254d727,76896,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0012,SRC-IMCA-0012.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1426-high-potential-near-miss-diving-bell-main-lift-wire-connection-failure/,9af440c981f748adf657ba1714106fc511d63edcd539984f11f20262dc605b45,79444,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0013,SRC-IMCA-0013.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1326-maib-catastrophic-engine-failure-and-subsequent-fire/,b5967564c978fd2d421b78feaa48e212d1ce2839ce996190dfdbe70760241429,75149,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0014,SRC-IMCA-0014.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1326-bsee-compressed-gas-cylinder-hazards/,473ebf3cfe8b03e1ebb70e8ca989863b1662de81946ed2d80981183c3f21d0c6,82606,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0015,SRC-IMCA-0015.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1326-msf-dropped-object-inside-vessel-tank/,58726d7a1a9319862f78c851ba00966d12a46260cc4d1f4f050ec709ba0eb252,76544,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0016,SRC-IMCA-0016.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1326-uncontrolled-movement-of-cargo/,d8f1725b449d07a95f61aaad0d42d06325eb13483d569138da274b6269c65f6d,77187,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0017,SRC-IMCA-0017.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1326-positives-rubber-seals-on-hatches-securing-of-shackle-pins-fuel-sample-box/,822f3637b3b40d4d1941176ba9817545d91122c2f4b42e13fa455bccb234434c,74311,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0018,SRC-IMCA-0018.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1226-severe-injuries-following-falling-off-a-freight-container/,70b2dc80ace6cf6fc56ddf34e5b4aab2df5728bf894d63f97b287a347be918e7,79941,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0019,SRC-IMCA-0019.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1226-watertight-doors-left-open/,db9aa7ae89e5e39fa253073af76eca5141285e22fc8f3f377134cb935105b787,79387,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0020,SRC-IMCA-0020.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1226-crew-member-injured-during-mooring-operation/,fe400f3b9a80f2af1e26a40c0e6e13eb2c1117aceb4f530f42b76ab25bcfdea3,77084,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0021,SRC-IMCA-0021.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1226-worker-got-something-in-the-eye-safety-glasses-slightly-askew/,02d8c11640ba155568407618a7e1928d67e0215fa8c052b362046316d1d241b1,80439,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0022,SRC-IMCA-0022.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1226-fire-in-tumble-dryer/,800556c7eb017f224c64ac691ea86f8542bff4d736cd01ceac414e31775ca0be,82231,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0023,SRC-IMCA-0023.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1126-arm-injury-need-for-focus-on-safe-isolation-and-task-control/,15142867938d574edcdcf6c7af2a427d59cec45a1932f2c089577e47574b9faf,81304,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0024,SRC-IMCA-0024.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1126-floodlamp-causes-scaffold-board-to-start-smouldering/,78f0bfb9bc6a4e01c2cb0c9ff6ed4927acff58c0517b6e2285101a38dfac72a9,80714,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0025,SRC-IMCA-0025.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1126-lamp-fixture-fire-in-office-cabin/,26413ebc4a17d90ee0548a405e4325cc83fba010d9c8db3015b4678314474520,80983,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0026,SRC-IMCA-0026.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1126-bsee-prevent-fires-by-inspecting-cords-plugs-and-welding-leads-before-use/,8092a8ae1a2ff4cd9415af202949099951decb0181cad75de5b925675932792e,79963,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0027,SRC-IMCA-0027.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1126-more-positive-stories/,02b0d485dde5b042225b953f35f41a1ab738c6671bb4228823ec6cf7d66d08e1,72756,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0028,SRC-IMCA-0028.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1026-three-crane-incidents/,28c308ee0889c3ee79b786cab369bf663e192f34eecf72e495409f1df633de5c,85667,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0029,SRC-IMCA-0029.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1026-finger-trapped-and-injured-while-working-on-heavy-equipment/,3334029fb2e3f028cda4b6f4e0ae1354efe86ea009dbe8de44cdc48608e90c20,75176,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0030,SRC-IMCA-0030.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1026-machinery-damaged-through-improper-maintenance-technique/,0ea9f4a47164569fb5c03e650b4c885dc270a9479dc1b01915e581c77d606609,79835,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0031,SRC-IMCA-0031.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1026-gangway-damaged-after-unauthorised-re-installation/,6cf6d5d5a4798ce89be08cf136fda3f0a8cdb04c3a2b52f6e61a6f896d5f9cb4,81978,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0032,SRC-IMCA-0032.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/1026-some-positive-findings/,ccc6ea9c76420325e807da477144209065516de6b5a897b1ee2fa6c4df51dfd1,74707,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0033,SRC-IMCA-0033.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0926-worker-suffered-crush-injury-while-handling-unstable-steel-plates/,9fa4035569947ba054629cf29510789d48f935a5e9288369cd017d37fe9fe2e1,80829,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0034,SRC-IMCA-0034.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0926-high-potential-near-miss-dropped-object-due-to-contact-with-crane-sheave/,f15de1844154fce121b254df66a1963bd2f8336425277e00799070652099bc41,81388,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0035,SRC-IMCA-0035.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0926-machinery-damaged-through-improper-maintenance-technique/,c835c69ab836add5ece1b701884c205eb18ac89a17a6d83e73ef471d908f552b,79629,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0036,SRC-IMCA-0036.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0926-shifting-cargo-and-deck-spill-during-heavy-weather/,7b775d29556e8035b2712cea70a5122228736047ad724d5c324af841d33505f5,77145,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0037,SRC-IMCA-0037.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0926-msf-fast-rescue-craft-frc-washed-overboard-and-lost-at-sea/,1207a217acb4535866b79d002dcb65cfa1b1a28e07bb414800ef34055cae4155,74964,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0038,SRC-IMCA-0038.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0826-failure-of-moonpool-railing-system-caused-man-overboard-situation-in-moonpool/,85a409eb16ee9bb47e323222175c86d0048dcf20a9146df77ee269f11deaee99,82645,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0039,SRC-IMCA-0039.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0826-diver-entanglement-uncontrolled-equipment-in-the-water-column/,46c2ba65d8bc0296e0e1f19c070926d79fe26e1eacdd30034e36e6efaa4d2841,79137,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0040,SRC-IMCA-0040.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0826-diver-entanglement-umbilical-caught-around-an-anode/,1ba13cf5d7d9fd4998f95aeae7f30856631ce17a0751c99beac3ee1fc5866a8b,74764,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0041,SRC-IMCA-0041.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0826-unsecured-sheave-pin-fell-from-crane/,f60e8aaf38eac9b2ddc822d9ea7b87861de90f3612339c1f5700d051358923b6,80925,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0042,SRC-IMCA-0042.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0826-heaving-line-snap-back-causes-injury/,b4c8db770ffac8c531cdab0f76782f538680478de82fe1c14ed42c17330fe346,80194,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0043,SRC-IMCA-0043.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0726-lti-crew-member-squeezed-between-buoy-and-cargo-rail/,6d5835844e49efff393ba0c24de3088d7a01228f316cfe045400241c4d352a0e,81061,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0044,SRC-IMCA-0044.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0726-bsee-exterior-walkway-separates-from-temporary-living-quarters-putting-workers-at-risk/,a561c3d1536faace16ec2463ab98c3a25edcd3f00586fa3a4bce5a56147edd2b,79716,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0045,SRC-IMCA-0045.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0726-uk-hse-electrician-seriously-injured-on-onshore-wind-farm/,f21058cd3962682fa6af1e7fd30c0660745b84c280c97cfcfd406fa1d4dd8ef3,80793,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0046,SRC-IMCA-0046.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0726-unauthorised-boarding-and-theft-from-vessel-at-anchor/,68014bf97ca42a48a22c656c3b60608edff6ee7291d24bea46b3e96730a2403e,77338,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0047,SRC-IMCA-0047.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0726-death-of-seafarer-due-to-fall-from-crane-cabin/,bcfa7ad7a60d5b942e3e3e6a9b9249fca4c82023909b8aa7a010004cf68a4744,81713,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0048,SRC-IMCA-0048.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0626-maib-sinking-of-tug-biter-with-loss-of-two-lives/,74a56f43895ea7d799753087fa5a13b11c69d2b406873ab109cd7b856e7623d7,79070,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0049,SRC-IMCA-0049.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0626-dropped-object-strop-parted-over-sharp-edge/,202d5d6fc70cbc850f686821b50fb2f51ad930465b7a01b6e752dd5bdccca8f3,82217,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0050,SRC-IMCA-0050.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0626-person-injured-when-pry-bar-slipped/,2a495439bcc5c96abeec00a8d6983d9788c19e610590be4f6e98e8b4a22ac894,77756,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
SRC-IMCA-0051,SRC-IMCA-0051.html,IMCA,https://www.imca-int.com/resources/safety/safety-flashes/0626-msf-high-potential-near-miss-during-frc-maintenance/,8f4f00411018a8a5679ea485f004d4dc3f48e00fc1c320c4771d2c219f12179f,79201,HTML,VERIFIED,CRYPTOGRAPHIC_SHA256_DISK_AUDIT
