event_id,duplicate_status,canonical_event_id,match_reason,source_organization,url
"EVT-BSEE-0436","UNIQUE","EVT-BSEE-0436","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-84-fatality"
"EVT-BSEE-0437","UNIQUE","EVT-BSEE-0437","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-83-fire-oil-sprays-from-valve"
"EVT-BSEE-0438","UNIQUE","EVT-BSEE-0438","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-82-compressor-fires"
"EVT-BSEE-0439","UNIQUE","EVT-BSEE-0439","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-81-blowout"
"EVT-BSEE-0440","UNIQUE","EVT-BSEE-0440","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-80-gas-fire-extensive-platform-damage"
"EVT-BSEE-0441","UNIQUE","EVT-BSEE-0441","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-79-fatality-and-injury-crane-accident"
"EVT-BSEE-0442","UNIQUE","EVT-BSEE-0442","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-78-explosion-and-fire"
"EVT-BSEE-0443","UNIQUE","EVT-BSEE-0443","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-77-fire-generator-building"
"EVT-BSEE-0444","UNIQUE","EVT-BSEE-0444","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-76-injury-glass-liquid-level-gauge-ruptures"
"EVT-BSEE-0445","UNIQUE","EVT-BSEE-0445","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-075-helicopter-crashes-17-fatalities"
"EVT-BSEE-0446","UNIQUE","EVT-BSEE-0446","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-74-oil-spill-transfer-hose-a-reissuance"
"EVT-BSEE-0447","UNIQUE","EVT-BSEE-0447","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-73-gas-leak-from-subsea-bop-stack-while"
"EVT-BSEE-0448","UNIQUE","EVT-BSEE-0448","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-72-explosion-fire"
"EVT-BSEE-0449","UNIQUE","EVT-BSEE-0449","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-71-fire-boiler-ignited"
"EVT-BSEE-0450","UNIQUE","EVT-BSEE-0450","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-70-blowout-during-workover"
"EVT-BSEE-0451","UNIQUE","EVT-BSEE-0451","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-69-blowout-platform-loss"
"EVT-BSEE-0452","UNIQUE","EVT-BSEE-0452","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-68-explosion"
"EVT-BSEE-0453","UNIQUE","EVT-BSEE-0453","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-67-fatality"
"EVT-BSEE-0454","UNIQUE","EVT-BSEE-0454","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-66-blowouts-from-surface-casing-conductor"
"EVT-BSEE-0455","UNIQUE","EVT-BSEE-0455","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-65-fatality-crane-accident"
"EVT-BSEE-0456","UNIQUE","EVT-BSEE-0456","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-64-uncontrolled-gas-flow"
"EVT-BSEE-0457","UNIQUE","EVT-BSEE-0457","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-63-oil-spill-fuel-transfer-hose-broke"
"EVT-BSEE-0458","UNIQUE","EVT-BSEE-0458","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-62-snubbing-operations-fire-man-burned"
"EVT-BSEE-0459","UNIQUE","EVT-BSEE-0459","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-61-explosion-fire"
"EVT-BSEE-0460","UNIQUE","EVT-BSEE-0460","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-60-gas-starter-fire-man-burned"
"EVT-BSEE-0461","UNIQUE","EVT-BSEE-0461","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-59-compressor-explosion"
"EVT-BSEE-0462","UNIQUE","EVT-BSEE-0462","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-58-fatality-stabbing-board-falls"
"EVT-BSEE-0463","EVENT_DUPLICATE","EVT-BSEE-0462","Matching normalized title and incident narrative fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-and-incident-investigations-siid/safety-alert-no-58"
"EVT-BSEE-0464","UNIQUE","EVT-BSEE-0464","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-57-fatality-crane-accident"
"EVT-BSEE-0465","UNIQUE","EVT-BSEE-0465","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-56-fire-glycol-ignited"
"EVT-BSEE-0466","UNIQUE","EVT-BSEE-0466","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-55-safety-equipment-failure"
"EVT-BSEE-0467","UNIQUE","EVT-BSEE-0467","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-54-welding-fire"
"EVT-BSEE-0468","UNIQUE","EVT-BSEE-0468","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/inspection-and-enforcement/safety-alert-54-venoco-inc-platforms-gail-and-grace"
"EVT-BSEE-0469","UNIQUE","EVT-BSEE-0469","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-53-compressor-explosion"
"EVT-BSEE-0470","UNIQUE","EVT-BSEE-0470","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-52-fire-fuel-hose-ruptured"
"EVT-BSEE-0471","UNIQUE","EVT-BSEE-0471","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-51-fatality-falling-object"
"EVT-BSEE-0472","UNIQUE","EVT-BSEE-0472","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-51-helmerich-payne-inc-platform-heritage-drilling-contractor-for"
"EVT-BSEE-0473","UNIQUE","EVT-BSEE-0473","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-50-flash-fire-man-burned"
"EVT-BSEE-0474","UNIQUE","EVT-BSEE-0474","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-50-dos-cuadras-offshore-resources-platforms-b-c-and-habitat"
"EVT-BSEE-0475","UNIQUE","EVT-BSEE-0475","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-49-oil-spill-safety-equipment-failure"
"EVT-BSEE-0476","UNIQUE","EVT-BSEE-0476","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/exploration-and-production/safety-alert-49-plains-exploration-production-company"
"EVT-BSEE-0477","UNIQUE","EVT-BSEE-0477","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-48-flash-fire-men-burned"
"EVT-BSEE-0478","UNIQUE","EVT-BSEE-0478","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-48-safety-award-for-excellence-camarillo-district-pacific-ocs"
"EVT-BSEE-0479","UNIQUE","EVT-BSEE-0479","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-47-fatality-man-struck-by-falling-object"
"EVT-BSEE-0480","UNIQUE","EVT-BSEE-0480","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-47-nuevo-energy-company-platforms-a-b-and-c"
"EVT-BSEE-0481","UNIQUE","EVT-BSEE-0481","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-046-fire-lube-oil-on-engine-exhaust"
"EVT-BSEE-0482","UNIQUE","EVT-BSEE-0482","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-46-helmerich-payne-inc-platforms-harmony-and-heritage-drilling"
"EVT-BSEE-0483","UNIQUE","EVT-BSEE-0483","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-45-tubing-blows-out-of-well-men-injured"
"EVT-BSEE-0484","UNIQUE","EVT-BSEE-0484","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-45-arguello-inc-production-department-platform-harvest"
"EVT-BSEE-0485","UNIQUE","EVT-BSEE-0485","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-44-man-falls-fatality"
"EVT-BSEE-0486","UNIQUE","EVT-BSEE-0486","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-44-exxonmobile-production-company-platform-heritage-santa-ynez"
"EVT-BSEE-0487","UNIQUE","EVT-BSEE-0487","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-43-shallow-gas-blowout"
"EVT-BSEE-0488","UNIQUE","EVT-BSEE-0488","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-43-torch-operating-company-torch-rig-services-platforms-henry-and"
"EVT-BSEE-0489","UNIQUE","EVT-BSEE-0489","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-alert-42-hydraulic-pump-reservoir-ruptures-minor-injury"
"EVT-BSEE-0490","UNIQUE","EVT-BSEE-0490","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-42-arguello-inc-platforms-harvest-hermosa-hidalgo"
"EVT-BSEE-0491","UNIQUE","EVT-BSEE-0491","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety-enforcement-sed-safety-and-incident-investigations-siid/safety-alert-42"
"EVT-BSEE-0492","UNIQUE","EVT-BSEE-0492","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-41-fatality"
"EVT-BSEE-0493","UNIQUE","EVT-BSEE-0493","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-41-pool-offshore-platforms-harvest-hermosa-hidalgo-drilling"
"EVT-BSEE-0494","UNIQUE","EVT-BSEE-0494","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-40-beam-falls-man-injured"
"EVT-BSEE-0495","UNIQUE","EVT-BSEE-0495","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-40-exxonmobile-production-company-platform-harmony"
"EVT-BSEE-0496","UNIQUE","EVT-BSEE-0496","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-39-fire-hydraulic-hose-ruptures"
"EVT-BSEE-0497","UNIQUE","EVT-BSEE-0497","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-39-helmerich-payne-inc-exxon-platform-heritage-drilling-contractor"
"EVT-BSEE-0498","UNIQUE","EVT-BSEE-0498","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-38-fatality-man-knocked-overboard"
"EVT-BSEE-0499","UNIQUE","EVT-BSEE-0499","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-38-helmerich-payne-inc-platform-heritage-drilling-contractor-for"
"EVT-BSEE-0500","UNIQUE","EVT-BSEE-0500","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-37-man-falls-serious-injury"
"EVT-BSEE-0501","UNIQUE","EVT-BSEE-0501","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-37-torch-operating-company-platform-gilda-production-contractor"
"EVT-BSEE-0502","UNIQUE","EVT-BSEE-0502","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-36-fatality"
"EVT-BSEE-0503","UNIQUE","EVT-BSEE-0503","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-36-torch-operating-company-platform-irene-production"
"EVT-BSEE-0504","UNIQUE","EVT-BSEE-0504","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-35-fire-choke-cap-blows-off"
"EVT-BSEE-0505","UNIQUE","EVT-BSEE-0505","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-35-helmerich-payne-inc-platform-heritage-drilling-contractor-for"
"EVT-BSEE-0506","UNIQUE","EVT-BSEE-0506","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-34-fire-leaking-glass-sight-gage"
"EVT-BSEE-0507","UNIQUE","EVT-BSEE-0507","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-34-exxon-company-usa-platforms-harmony-and-heritage-production"
"EVT-BSEE-0508","UNIQUE","EVT-BSEE-0508","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-flash-fire-men-burned"
"EVT-BSEE-0509","UNIQUE","EVT-BSEE-0509","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-chevron-usa-inc-venture-profit-center-production-and-drilling"
"EVT-BSEE-0510","UNIQUE","EVT-BSEE-0510","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-32-exxon-company-usa-platform-harmoney-santa-ynez-unit"
"EVT-BSEE-0511","UNIQUE","EVT-BSEE-0511","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-oil-spill-loading-diesel-fuel"
"EVT-BSEE-0512","UNIQUE","EVT-BSEE-0512","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-texaco-exploration-and-production-inc-platform-harvest"
"EVT-BSEE-0513","UNIQUE","EVT-BSEE-0513","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-fire-in-generator-turbine"
"EVT-BSEE-0514","UNIQUE","EVT-BSEE-0514","Unique event fingerprint","Bureau of Safety and Environmental Enforcement (BSEE)","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-dual-drilling-platform-hermosa"
