event_id,source_organization,document_title,source_url,document_id,document_hash,provenance_status,quality_flag,is_oil_internal
EVT-IMCA-1703,International Marine Contractors Association (IMCA),12/13: Incidents of failure of jet drives on wind farm service vessels,https://www.imca-int.com/resources/safety/safety-flashes/1213-incidents-of-failure-of-jet-drives-on-wind-farm-service-vessels/,SRC-IMCA-1703,c1bf841ad2852b5e54b9240e1e2a0b0c23ab43f9561c4bc9216322eb8f5bf455,VERIFIED,VERIFIED,False
EVT-IMCA-1704,International Marine Contractors Association (IMCA),12/13: Wind farm service vessel in collision with wind turbine foundation,https://www.imca-int.com/resources/safety/safety-flashes/1213-wind-farm-service-vessel-in-collision-with-wind-turbine-foundation/,SRC-IMCA-1704,c18cc26fb1e6343f6bdfc2ce34783661a51be2fcc42805197e0fb0ac561a052a,VERIFIED,VERIFIED,False
EVT-IMCA-1705,International Marine Contractors Association (IMCA),12/13: Risks associated with pneumatic hose couplings – update,https://www.imca-int.com/resources/safety/safety-flashes/1213-risks-associated-with-pneumatic-hose-couplings-update/,SRC-IMCA-1705,e028bfb978d10460d0fa435827c00587f6baa3099967ded1dd6ffa4ab97b8b68,VERIFIED,VERIFIED,False
EVT-IMCA-1706,International Marine Contractors Association (IMCA),11/13: USCG Homeport Marine Safety Alert: Recent failures of dynamic positioning (DP) systems on MODUs,https://www.imca-int.com/resources/safety/safety-flashes/1113-uscg-homeport-marine-safety-alert-recent-failures-of-dynamic-positioning-dp-systems-on-modus/,SRC-IMCA-1706,d4eca34b4241eee8cc21c27f13fece4ed492666fa5bb00fea397d78b88870f17,VERIFIED,VERIFIED,False
EVT-IMCA-1707,International Marine Contractors Association (IMCA),12/13: Near-miss: Falling transponder on main deck,https://www.imca-int.com/resources/safety/safety-flashes/1213-near-miss-falling-transponder-on-main-deck/,SRC-IMCA-1707,d4eca34b4241eee8cc21c27f13fece4ed492666fa5bb00fea397d78b88870f17,VERIFIED,VERIFIED,False
EVT-IMCA-1708,International Marine Contractors Association (IMCA),10/13: High potential near-miss – Lifting equipment failure,https://www.imca-int.com/resources/safety/safety-flashes/1013-high-potential-near-miss-lifting-equipment-failure/,SRC-IMCA-1708,7582a77a0c156d619468c9deee4b8cff1facae401f6ef1a55a1806dd68d92f4b,VERIFIED,VERIFIED,False
EVT-IMCA-1709,International Marine Contractors Association (IMCA),10/13: Loading and securing of cargo,https://www.imca-int.com/resources/safety/safety-flashes/1013-loading-and-securing-of-cargo/,SRC-IMCA-1709,9337a454acb6084e0253cc385915038d70ad7ceb896454ece76bf9b633f387bd,VERIFIED,VERIFIED,False
EVT-IMCA-1710,International Marine Contractors Association (IMCA),10/13: Use of portable electrical deck equipment,https://www.imca-int.com/resources/safety/safety-flashes/1013-use-of-portable-electrical-deck-equipment/,SRC-IMCA-1710,63054ca0b98d4c3c6bc80064050441114d7fd2fdb306d0bb9aae83847f36c236,VERIFIED,VERIFIED,False
EVT-IMCA-1711,International Marine Contractors Association (IMCA),10/13: USCG: Surge protective devices onboard vessels,https://www.imca-int.com/resources/safety/safety-flashes/1013-uscg-surge-protective-devices-onboard-vessels/,SRC-IMCA-1711,538c8c5225d12705ae6f31f6aad307bb0bd0e6b7f88ee7870fa6339e725ec125,VERIFIED,VERIFIED,False
EVT-IMCA-1712,International Marine Contractors Association (IMCA),09/13: High potential near-miss: Dropped ROV/TMS leading to equipment damage,https://www.imca-int.com/resources/safety/safety-flashes/0913-high-potential-near-miss-dropped-rovtms-leading-to-equipment-damage/,SRC-IMCA-1712,b7d0ba90a89f3208bfdf40a876f73b46d2821ba3f3d1950cd074b4a0c112e2fd,VERIFIED,VERIFIED,False
EVT-IMCA-1713,International Marine Contractors Association (IMCA),09/13: Failure of lifting equipment: Dropped ROV,https://www.imca-int.com/resources/safety/safety-flashes/0913-failure-of-lifting-equipment-dropped-rov/,SRC-IMCA-1713,9f6295d54d8d4863bacc176ed42bf1177dd8a492da7628702e48c3573212fe56,VERIFIED,VERIFIED,False
EVT-IMCA-1714,International Marine Contractors Association (IMCA),09/13: Improper securing of cargo,https://www.imca-int.com/resources/safety/safety-flashes/0913-improper-securing-of-cargo/,SRC-IMCA-1714,3de92bbf5fc1f602597162b17409d1fb3e74ba70b9bdb0bf2b0c9b8b1a000ef6,VERIFIED,VERIFIED,False
EVT-IMCA-1715,International Marine Contractors Association (IMCA),09/13: Generator fire incident,https://www.imca-int.com/resources/safety/safety-flashes/0913-generator-fire-incident/,SRC-IMCA-1715,8d0765154660d8c4563774d0c81d96f936ae52ce17ed09b5f8f96663eff6d028,VERIFIED,VERIFIED,False
EVT-IMCA-1716,International Marine Contractors Association (IMCA),09/13: NOPSEMA: Increase in dropped object events,https://www.imca-int.com/resources/safety/safety-flashes/0913-nopsema-increase-in-dropped-object-events/,SRC-IMCA-1716,45abd442239e3295359f180bee15feb2866aefb3055aef74dd1dfdd2c5ec9db1,VERIFIED,VERIFIED,False
EVT-IMCA-1717,International Marine Contractors Association (IMCA),08/13: Substandard nitrogen quads delivered to shipyard,https://www.imca-int.com/resources/safety/safety-flashes/0813-substandard-nitrogen-quads-delivered-to-shipyard/,SRC-IMCA-1717,c32757362bb68976bd5adfbcb5b7d56e0365076cc7844ec968ce39e67458e67a,VERIFIED,VERIFIED,False
EVT-IMCA-1718,International Marine Contractors Association (IMCA),08/13: Small boat cradle collapsed during poor weather conditions,https://www.imca-int.com/resources/safety/safety-flashes/0813-small-boat-cradle-collapsed-during-poor-weather-conditions/,SRC-IMCA-1718,90aaabab092ab0156f9c33b9ee7b1cc98eebf9cda947eaa0f53b62093362ffef,VERIFIED,VERIFIED,False
EVT-IMCA-1719,International Marine Contractors Association (IMCA),08/13: Crane wire parting,https://www.imca-int.com/resources/safety/safety-flashes/0813-crane-wire-parting/,SRC-IMCA-1719,5d1174a8a64cacf0497e1bb1dd581cba788fd13b36926887d82f6a08eaaa5911,VERIFIED,VERIFIED,False
EVT-IMCA-1720,International Marine Contractors Association (IMCA),08/13: Crewman injured – no control of work,https://www.imca-int.com/resources/safety/safety-flashes/0813-crewman-injured-no-control-of-work/,SRC-IMCA-1720,5b6f212c4cd21d61448d0094eff3092049785a8bab2c6baf8aee67d3b3f51610,VERIFIED,VERIFIED,False
EVT-IMCA-1721,International Marine Contractors Association (IMCA),08/13: Fire caused by hot work,https://www.imca-int.com/resources/safety/safety-flashes/0813-fire-caused-by-hot-work/,SRC-IMCA-1721,7dd47dfcf1f041471745fd4921e3b3854b9a0527f56019a1fa8039e2e96bdda5,VERIFIED,VERIFIED,False
EVT-IMCA-1722,International Marine Contractors Association (IMCA),08/13: Counterfeit portable fire extinguishers,https://www.imca-int.com/resources/safety/safety-flashes/0813-counterfeit-portable-fire-extinguishers/,SRC-IMCA-1722,f116cecd3da9f21f74d416dba55f92da2285d04304aa7931cf2ab061dcc5a972,VERIFIED,VERIFIED,False
EVT-IMCA-1723,International Marine Contractors Association (IMCA),07/13: Dropped object injury,https://www.imca-int.com/resources/safety/safety-flashes/0713-dropped-object-injury/,SRC-IMCA-1723,b89dfddcfb029cceab6be6227b19be27b7af98572bc97ba2393c734b0d9b294e,VERIFIED,VERIFIED,False
EVT-IMCA-1724,International Marine Contractors Association (IMCA),07/13: Gangway safety: A review of recent incidents and near-misses involving vessel gangways,https://www.imca-int.com/resources/safety/safety-flashes/0713-gangway-safety-a-review-of-recent-incidents-and-near-misses-involving-vessel-gangways/,SRC-IMCA-1724,0db7a83fc4240ea60f88627036a97ddd3740377e762f104a12f1e6e4e637a43f,VERIFIED,VERIFIED,False
EVT-IMCA-1725,International Marine Contractors Association (IMCA),07/13: Lost time injury (LTI): Serious foot injury,https://www.imca-int.com/resources/safety/safety-flashes/0713-lost-time-injury-lti-serious-foot-injury/,SRC-IMCA-1725,ff0c7e2f99ec311a013175a4603571ca08e5574717d6090535c0b37978adf361,VERIFIED,VERIFIED,False
EVT-IMCA-1726,International Marine Contractors Association (IMCA),07/13: Near-miss: Failure of gas quad fitting,https://www.imca-int.com/resources/safety/safety-flashes/0713-near-miss-failure-of-gas-quad-fitting/,SRC-IMCA-1726,fedd6d0c172dae937eb664181b7f70874bd2d7a507add8d1e48eebdc0015a385,VERIFIED,VERIFIED,False
EVT-IMCA-1727,International Marine Contractors Association (IMCA),07/13: Lost time injury (LTI): Fall from height,https://www.imca-int.com/resources/safety/safety-flashes/0713-lost-time-injury-lti-fall-from-height/,SRC-IMCA-1727,8c48f1eb0566fb055270611e3fc6cda96bc15a0195537c486bbc4414f60c42d2,VERIFIED,VERIFIED,False
EVT-IMCA-1728,International Marine Contractors Association (IMCA),07/13: Risk associated with pneumatic hose couplings,https://www.imca-int.com/resources/safety/safety-flashes/0713-risk-associated-with-pneumatic-hose-couplings/,SRC-IMCA-1728,998033ca4dedfb51f83d2bc38c84414492d2ff4cdb49b221770cc59974e91c6b,VERIFIED,VERIFIED,False
EVT-IMCA-1729,International Marine Contractors Association (IMCA),06/13: Crew transfer vessel trapped under a boat landing,https://www.imca-int.com/resources/safety/safety-flashes/0613-crew-transfer-vessel-trapped-under-a-boat-landing/,SRC-IMCA-1729,874af64b46cb6b1cc580db20baca8e155f4304bc2ac509ceee334f6aa20839e9,VERIFIED,VERIFIED,False
EVT-IMCA-1730,International Marine Contractors Association (IMCA),06/13: Loss of ROV after umbilical termination failure and damage to ROV during recovery,https://www.imca-int.com/resources/safety/safety-flashes/0613-loss-of-rov-after-umbilical-termination-failure-and-damage-to-rov-during-recovery/,SRC-IMCA-1730,b4486869d1d5fbc660b257266667c143558f4dc126871a9eb81b28741f81f6e5,VERIFIED,VERIFIED,False
EVT-IMCA-1731,International Marine Contractors Association (IMCA),06/13: Near-miss: Dropped object – falling camera,https://www.imca-int.com/resources/safety/safety-flashes/0613-near-miss-dropped-object-falling-camera/,SRC-IMCA-1731,e0b97cbf830ab5e20863feb1255c3e1226e0a248cfc75bd316bda408ab2e9700,VERIFIED,VERIFIED,False
EVT-IMCA-1732,International Marine Contractors Association (IMCA),06/13: Near-miss: Dropped objects during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/0613-near-miss-dropped-objects-during-lifting-operations/,SRC-IMCA-1732,071d54739e3407fb8161612c3cd921be3d6df7b5bb4cbb7c2bca9cee627249d2,VERIFIED,VERIFIED,False
EVT-IMCA-1733,International Marine Contractors Association (IMCA),06/13: Failure of connector on marine riser,https://www.imca-int.com/resources/safety/safety-flashes/0613-failure-of-connector-on-marine-riser/,SRC-IMCA-1733,071d54739e3407fb8161612c3cd921be3d6df7b5bb4cbb7c2bca9cee627249d2,VERIFIED,VERIFIED,False
EVT-IMCA-1734,International Marine Contractors Association (IMCA),05/13: Explosion causing fatal injury during maintenance of Metocean buoy,https://www.imca-int.com/resources/safety/safety-flashes/0513-explosion-causing-fatal-injury-during-maintenance-of-metocean-buoy/,SRC-IMCA-1734,dce10b8fb79d7cc7efd6edcf7bde939e62b029335478ebff3722d440d30637bc,VERIFIED,VERIFIED,False
